Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,Category,Product_Name,Sales,Quantity,Discount,Profit,Ship_Mode
ORD-11222,2023-09-04,2023-09-10,CUST-6419,Jesus Baker,Consumer,West,Technology,Mouse,1046.03,2,0.2,-51.06,Second Class
ORD-11223,2023-09-22,2023-09-26,CUST-6074,Gina Whitney,Consumer,East,Furniture,Sofa,242.89,3,0.1,37.76,Same Day
ORD-11224,2023-07-14,2023-07-21,CUST-8998,Mia Edwards,Corporate,North,Office Supplies,Notebook,2091.12,7,0.3,-63.73,Same Day
ORD-11225,2023-04-29,2023-05-01,CUST-9004,Gregory Sanchez,Consumer,South,Technology,Mouse,661.86,4,0.0,138.59,First Class
ORD-11226,2023-10-19,2023-10-26,CUST-5284,Nathan Andersen,Consumer,North,Technology,Keyboard,4777.48,7,0.2,401.62,Same Day
ORD-11227,2023-02-06,2023-02-10,CUST-8844,Karen Burgess,Consumer,North,Technology,Laptop,2782.65,8,0.1,88.43,Second Class
ORD-11228,2024-01-15,2024-01-19,CUST-3338,Jennifer Barber,Corporate,North,Technology,Mouse,938.7,2,0.1,102.31,Second Class
ORD-11229,2023-09-14,2023-09-16,CUST-6736,Nathan Williams,Corporate,South,Technology,Keyboard,237.91,1,0.1,20.3,Standard Class
ORD-11230,2024-10-04,2024-10-06,CUST-6503,Jennifer Dominguez,Home Office,West,Furniture,Sofa,782.43,5,0.0,83.18,Standard Class
ORD-11231,2023-05-27,2023-06-01,CUST-6202,Erica Jacobs,Consumer,North,Furniture,Chair,4220.24,10,0.2,376.5,Standard Class
ORD-11232,2023-11-26,2023-11-29,CUST-1629,Thomas Taylor,Consumer,North,Furniture,Desk,2680.68,10,0.1,485.26,Second Class
ORD-11233,2023-05-03,2023-05-10,CUST-4678,Clarence King,Home Office,North,Technology,Mouse,37.04,1,0.3,3.41,Standard Class
ORD-11234,2024-02-01,2024-02-05,CUST-4893,Dwayne Howard,Home Office,West,Technology,Mouse,4687.31,7,0.2,569.05,First Class
ORD-11235,2024-01-04,2024-01-06,CUST-3365,Whitney York,Corporate,South,Furniture,Sofa,2406.06,3,0.3,82.08,Same Day
ORD-11236,2023-05-28,2023-05-29,CUST-8535,Matthew Ewing,Corporate,South,Furniture,Table,1853.03,1,0.3,187.83,Same Day
ORD-11237,2024-04-16,2024-04-22,CUST-8410,Maria Miller,Corporate,West,Technology,Keyboard,1056.34,7,0.3,127.72,Same Day
ORD-11238,2023-07-30,2023-08-01,CUST-4554,Wyatt Barnes,Home Office,South,Furniture,Bookshelf,1643.53,7,0.1,297.19,Second Class
ORD-11239,2023-11-11,2023-11-13,CUST-7436,Jaime Turner,Consumer,West,Office Supplies,Folder,1829.81,8,0.3,-11.52,Standard Class
ORD-11240,2023-08-11,2023-08-14,CUST-3567,Nathan Giles,Home Office,West,Office Supplies,Stapler,1515.59,10,0.3,-132.28,Same Day
ORD-11241,2023-06-26,2023-06-29,CUST-3553,Alexandra Valencia,Home Office,West,Technology,Mouse,138.7,4,0.3,5.8,Second Class
ORD-11242,2024-05-13,2024-05-16,CUST-9693,Daniel Brown,Home Office,North,Technology,Mouse,1596.12,4,0.1,304.31,Standard Class
ORD-11243,2023-11-17,2023-11-20,CUST-4326,Kenneth Gilbert,Home Office,South,Technology,Laptop,126.9,1,0.2,20.7,Second Class
ORD-11244,2024-12-21,2024-12-23,CUST-5747,Bonnie Moreno,Corporate,North,Furniture,Chair,1827.44,6,0.3,34.3,Second Class
ORD-11245,2024-07-19,2024-07-25,CUST-8693,Marilyn Taylor,Home Office,East,Technology,Monitor,2087.63,9,0.3,-126.16,Second Class
ORD-11246,2024-01-26,2024-01-30,CUST-7215,Kelly Hernandez,Corporate,South,Technology,Monitor,4547.74,2,0.0,381.55,Standard Class
ORD-11247,2023-01-21,2023-01-25,CUST-6633,Kelly Rice,Corporate,North,Office Supplies,Paper,4656.09,10,0.1,520.71,First Class
ORD-11248,2023-04-24,2023-05-01,CUST-4229,Sarah Walters,Home Office,East,Technology,Monitor,692.02,5,0.3,89.4,First Class
ORD-11249,2024-08-27,2024-08-31,CUST-3769,Peter Martin,Corporate,East,Office Supplies,Notebook,1786.47,8,0.0,367.06,Second Class
ORD-11250,2023-06-20,2023-06-21,CUST-4912,Kenneth Wells,Home Office,East,Office Supplies,Paper,4910.54,1,0.3,-99.97,First Class
ORD-11251,2023-12-07,2023-12-12,CUST-1514,Annette Andrade,Consumer,North,Furniture,Sofa,1700.84,5,0.3,110.3,Standard Class
ORD-11252,2024-12-12,2024-12-18,CUST-5428,Kelly Mack,Home Office,West,Furniture,Sofa,1014.22,8,0.3,-2.94,First Class
ORD-11253,2023-05-16,2023-05-19,CUST-5285,Nicole Odonnell,Home Office,South,Furniture,Desk,4271.06,7,0.3,328.1,Same Day
ORD-11254,2023-11-23,2023-11-30,CUST-9336,Brooke Armstrong,Consumer,North,Furniture,Bookshelf,434.86,8,0.0,109.31,Second Class
ORD-11255,2023-08-31,2023-09-07,CUST-2431,Brittany Jones,Consumer,North,Technology,Monitor,390.58,6,0.0,34.57,Standard Class
ORD-11256,2024-10-03,2024-10-10,CUST-8549,Margaret Rodgers,Home Office,East,Office Supplies,Paper,4353.39,10,0.0,387.72,Standard Class
ORD-11257,2023-03-25,2023-03-27,CUST-2502,Cindy Chambers,Home Office,North,Office Supplies,Notebook,299.71,3,0.1,68.78,Standard Class
ORD-11258,2024-06-26,2024-06-28,CUST-8799,Heather Clements,Consumer,West,Furniture,Table,1066.89,2,0.3,-21.23,Second Class
ORD-11259,2024-06-03,2024-06-04,CUST-2303,Robert Dennis,Consumer,South,Furniture,Bookshelf,3663.19,10,0.0,588.41,First Class
ORD-11260,2023-03-19,2023-03-21,CUST-4064,Catherine Morrison,Corporate,South,Technology,Printer,2885.66,4,0.0,651.34,Second Class
ORD-11261,2023-09-14,2023-09-21,CUST-6648,Ashley Mueller,Home Office,South,Furniture,Desk,1497.66,7,0.2,6.84,Standard Class
ORD-11262,2024-05-20,2024-05-23,CUST-1989,John Smith,Home Office,West,Office Supplies,Paper,1421.62,3,0.0,92.98,Standard Class
ORD-11263,2024-01-06,2024-01-12,CUST-2079,Ricardo Spencer,Home Office,East,Office Supplies,Stapler,79.75,2,0.2,7.74,First Class
ORD-11264,2024-05-15,2024-05-18,CUST-9944,Kendra Barron,Home Office,South,Furniture,Bookshelf,3716.12,8,0.2,278.43,Second Class
ORD-11265,2024-04-17,2024-04-20,CUST-7606,David Whitney,Corporate,West,Office Supplies,Pen,232.64,6,0.3,3.78,Same Day
ORD-11266,2023-05-23,2023-05-30,CUST-6189,Christine Cox,Corporate,South,Technology,Monitor,3694.54,7,0.3,507.66,Same Day
ORD-11267,2023-07-08,2023-07-10,CUST-2553,Yolanda Rangel,Consumer,West,Furniture,Chair,2183.22,3,0.1,323.63,Same Day
ORD-11268,2023-11-07,2023-11-14,CUST-5549,Carolyn King,Consumer,South,Technology,Keyboard,1699.83,1,0.3,-3.3,Same Day
ORD-11269,2023-03-03,2023-03-06,CUST-2736,Tina Levy,Consumer,East,Office Supplies,Stapler,2175.62,3,0.3,309.54,Same Day
ORD-11270,2024-03-02,2024-03-06,CUST-1212,Ashley Silva,Corporate,South,Office Supplies,Paper,724.56,9,0.3,73.11,First Class
ORD-11271,2024-06-26,2024-06-29,CUST-6588,Andrew Johnson,Home Office,East,Office Supplies,Paper,3426.61,7,0.0,684.56,Second Class
ORD-11272,2024-03-03,2024-03-05,CUST-4431,Nicholas Warren,Corporate,South,Furniture,Desk,4852.74,2,0.0,785.03,First Class
ORD-11273,2023-12-06,2023-12-12,CUST-4184,Brandon Thornton,Consumer,East,Office Supplies,Stapler,3938.29,9,0.2,371.4,Second Class
ORD-11274,2023-01-20,2023-01-23,CUST-9371,Heather Jones,Consumer,West,Office Supplies,Folder,3054.75,4,0.3,124.71,Second Class
ORD-11275,2023-09-30,2023-10-01,CUST-8364,Steven Stephens,Corporate,South,Office Supplies,Paper,424.91,8,0.3,21.52,First Class
ORD-11276,2024-10-10,2024-10-11,CUST-6361,Kenneth Schultz,Corporate,West,Office Supplies,Pen,1831.64,1,0.3,-70.25,Second Class
ORD-11277,2024-10-23,2024-10-25,CUST-2972,Ms. Allison Richards,Corporate,North,Furniture,Bookshelf,2433.79,6,0.1,501.44,Second Class
ORD-11278,2023-01-12,2023-01-15,CUST-5276,Victoria Lewis,Consumer,South,Office Supplies,Folder,1426.63,7,0.3,107.23,First Class
ORD-11279,2023-06-01,2023-06-05,CUST-7259,Tara Mclaughlin,Home Office,South,Technology,Laptop,3265.14,7,0.0,464.17,Same Day
ORD-11280,2024-09-13,2024-09-17,CUST-5665,Travis Weaver,Consumer,South,Furniture,Chair,4685.78,8,0.2,-2.6,First Class
ORD-11281,2023-11-19,2023-11-26,CUST-7144,Robert Ramirez,Home Office,North,Technology,Laptop,281.07,6,0.3,-2.19,Same Day
ORD-11282,2023-11-28,2023-12-03,CUST-1645,Tracy Johnson,Home Office,North,Office Supplies,Paper,1989.78,6,0.0,419.66,Second Class
ORD-11283,2023-06-17,2023-06-23,CUST-4850,Andrew Glover,Consumer,East,Furniture,Chair,4636.2,3,0.1,118.52,First Class
ORD-11284,2023-03-05,2023-03-10,CUST-7821,Michael Parsons,Home Office,West,Furniture,Chair,2074.96,2,0.3,0.29,Second Class
ORD-11285,2023-09-25,2023-09-27,CUST-4920,Stephen Foster,Consumer,North,Office Supplies,Notebook,4075.53,8,0.1,117.43,Standard Class
ORD-11286,2023-06-06,2023-06-13,CUST-3255,Joshua Walker,Home Office,East,Office Supplies,Pen,2403.89,1,0.1,455.85,First Class
ORD-11287,2024-12-14,2024-12-18,CUST-2113,Kevin Rivas,Consumer,South,Furniture,Sofa,115.89,5,0.3,-10.91,Standard Class
ORD-11288,2024-08-18,2024-08-21,CUST-9341,Danny Russell,Consumer,West,Technology,Monitor,2922.04,1,0.2,366.59,Second Class
ORD-11289,2024-01-19,2024-01-24,CUST-7363,Morgan Kennedy,Consumer,South,Technology,Printer,56.6,10,0.2,0.93,First Class
ORD-11290,2023-10-20,2023-10-24,CUST-1472,Mrs. Janet Williams,Corporate,West,Furniture,Table,1648.75,5,0.3,-115.76,Second Class
ORD-11291,2024-08-06,2024-08-12,CUST-5892,Scott Smith,Home Office,South,Technology,Laptop,227.47,2,0.1,11.38,First Class
ORD-11292,2023-01-25,2023-01-28,CUST-1202,Erin Perez,Consumer,South,Furniture,Sofa,290.75,4,0.2,1.22,First Class
ORD-11293,2024-02-05,2024-02-10,CUST-3707,Angela Reed,Corporate,West,Technology,Mouse,4735.04,7,0.2,305.27,First Class
ORD-11294,2024-09-26,2024-09-27,CUST-1183,Travis Brewer,Corporate,North,Office Supplies,Pen,406.82,2,0.0,107.06,First Class
ORD-11295,2023-08-09,2023-08-15,CUST-4125,Cheryl Jordan,Corporate,East,Furniture,Sofa,3649.17,3,0.0,231.3,Standard Class
ORD-11296,2023-11-06,2023-11-08,CUST-5304,Tiffany Baker,Corporate,South,Furniture,Sofa,3275.06,5,0.0,899.43,Standard Class
ORD-11297,2023-03-30,2023-04-05,CUST-4847,Christopher Jones,Corporate,East,Office Supplies,Notebook,4403.85,8,0.1,15.79,First Class
ORD-11298,2024-11-25,2024-11-29,CUST-1489,Jacob King,Consumer,West,Technology,Printer,2409.03,3,0.1,39.24,Same Day
ORD-11299,2023-10-15,2023-10-21,CUST-5613,Stacy Wong,Home Office,West,Furniture,Sofa,891.61,1,0.0,190.94,Second Class
ORD-11300,2023-01-02,2023-01-08,CUST-1722,Heidi Michael,Home Office,West,Furniture,Chair,3362.79,4,0.1,579.81,Same Day
ORD-11301,2024-04-28,2024-05-03,CUST-3685,Brooke King,Corporate,East,Technology,Laptop,1446.86,2,0.2,92.69,Second Class
ORD-11302,2023-12-22,2023-12-29,CUST-5791,Benjamin Cruz,Consumer,West,Furniture,Bookshelf,2046.87,10,0.3,-14.27,Same Day
ORD-11303,2024-01-03,2024-01-09,CUST-8644,Jeffery Lynch,Corporate,South,Furniture,Sofa,450.5,5,0.1,37.48,Standard Class
ORD-11304,2023-06-13,2023-06-20,CUST-3285,James Moyer,Consumer,West,Furniture,Desk,4593.13,3,0.2,390.66,Standard Class
ORD-11305,2024-08-12,2024-08-13,CUST-5173,Richard Anderson,Home Office,South,Furniture,Chair,4952.71,9,0.0,890.95,Second Class
ORD-11306,2024-02-09,2024-02-14,CUST-7435,Tanya Pennington,Consumer,East,Office Supplies,Paper,2456.12,6,0.2,213.96,Same Day
ORD-11307,2023-07-12,2023-07-18,CUST-1009,Mitchell Henson,Home Office,North,Office Supplies,Notebook,1144.56,8,0.1,238.74,Same Day
ORD-11308,2023-11-07,2023-11-14,CUST-4428,Charles Smith,Home Office,North,Technology,Laptop,3480.79,5,0.1,657.7,Second Class
ORD-11309,2024-11-27,2024-11-28,CUST-2098,Kathy Newton,Corporate,West,Technology,Laptop,174.87,2,0.1,8.12,Standard Class
ORD-11310,2024-01-19,2024-01-21,CUST-5977,Teresa Campbell,Corporate,West,Furniture,Bookshelf,3314.69,1,0.2,118.64,Standard Class
ORD-11311,2023-09-19,2023-09-25,CUST-8759,Andrea Owens,Corporate,North,Office Supplies,Stapler,4885.53,8,0.2,185.04,Same Day
ORD-11312,2024-01-25,2024-01-26,CUST-8986,Michael Long,Consumer,West,Office Supplies,Folder,3108.75,6,0.3,462.15,First Class
ORD-11313,2023-12-12,2023-12-14,CUST-8688,Gina Haley,Consumer,East,Office Supplies,Notebook,433.16,2,0.3,-2.18,First Class
ORD-11314,2023-05-12,2023-05-17,CUST-1462,David Rivera,Home Office,West,Office Supplies,Stapler,1098.45,7,0.0,57.75,Standard Class
ORD-11315,2024-07-02,2024-07-08,CUST-1798,Mary Mcdaniel,Corporate,North,Office Supplies,Pen,2326.64,10,0.3,233.42,Same Day
ORD-11316,2023-12-06,2023-12-10,CUST-2796,April Barber,Home Office,South,Technology,Mouse,1481.08,3,0.0,181.54,Standard Class
ORD-11317,2024-10-31,2024-11-02,CUST-7172,Harry Smith,Consumer,East,Technology,Mouse,2441.51,1,0.3,229.34,Second Class
ORD-11318,2024-03-31,2024-04-07,CUST-2902,Catherine Lopez,Consumer,South,Technology,Keyboard,4330.52,10,0.3,-185.42,Second Class
ORD-11319,2024-12-16,2024-12-20,CUST-1336,Debbie Hansen MD,Home Office,East,Technology,Printer,2822.6,8,0.3,-23.52,Standard Class
ORD-11320,2023-03-31,2023-04-03,CUST-6859,Kenneth Newman PhD,Corporate,West,Furniture,Sofa,187.01,7,0.3,-15.57,Second Class
ORD-11321,2024-04-01,2024-04-07,CUST-9944,Angel Lamb,Corporate,East,Technology,Laptop,140.06,2,0.1,23.27,Same Day
ORD-11322,2023-05-31,2023-06-03,CUST-3182,Kelly Bowers,Home Office,West,Technology,Monitor,2918.96,2,0.0,315.43,Standard Class
ORD-11323,2023-09-30,2023-10-05,CUST-9692,Ann Bush,Consumer,East,Furniture,Chair,2560.78,1,0.0,463.86,Second Class
ORD-11324,2024-05-04,2024-05-08,CUST-4508,Mary Arroyo,Consumer,South,Furniture,Table,4305.72,4,0.1,714.79,Same Day
ORD-11325,2024-06-06,2024-06-08,CUST-2114,Ronald Ryan,Corporate,North,Office Supplies,Folder,4296.29,2,0.1,716.49,Second Class
ORD-11326,2024-02-21,2024-02-22,CUST-8075,Kim Taylor,Consumer,East,Technology,Mouse,4202.06,6,0.1,869.8,Same Day
ORD-11327,2023-08-19,2023-08-25,CUST-3086,Allison Baker,Corporate,West,Technology,Monitor,3364.85,6,0.3,41.92,Second Class
ORD-11328,2023-02-01,2023-02-05,CUST-2086,Bryan Thomas MD,Home Office,North,Technology,Printer,2615.87,8,0.0,413.79,Second Class
ORD-11329,2023-12-16,2023-12-19,CUST-9770,James Perez,Home Office,East,Office Supplies,Notebook,1860.22,7,0.2,123.01,First Class
ORD-11330,2023-04-04,2023-04-10,CUST-9022,Joshua Hays,Corporate,North,Furniture,Desk,2449.18,10,0.1,287.37,First Class
ORD-11331,2023-11-28,2023-11-30,CUST-4133,Shannon Miranda,Corporate,East,Office Supplies,Paper,4672.12,5,0.1,365.65,Second Class
ORD-11332,2024-11-16,2024-11-22,CUST-4085,Dr. Deanna Ross,Home Office,South,Furniture,Desk,3386.98,5,0.2,336.8,First Class
ORD-11333,2024-04-18,2024-04-23,CUST-9521,Kathleen Dawson,Consumer,North,Technology,Keyboard,3568.85,9,0.2,3.98,First Class
ORD-11334,2024-05-23,2024-05-26,CUST-5024,Michelle Hicks,Corporate,West,Office Supplies,Pen,1044.55,6,0.1,231.7,First Class
ORD-11335,2023-09-16,2023-09-17,CUST-7169,Katherine Krause,Home Office,West,Office Supplies,Stapler,2696.29,3,0.2,273.66,Standard Class
ORD-11336,2024-07-17,2024-07-22,CUST-5539,Alexandra Reed,Home Office,West,Technology,Monitor,4063.72,5,0.3,55.63,Second Class
ORD-11337,2024-02-01,2024-02-04,CUST-2956,Brian Snyder,Consumer,South,Furniture,Chair,4908.26,8,0.0,829.95,Standard Class
ORD-11338,2024-07-02,2024-07-05,CUST-3087,Zachary Pugh,Consumer,West,Furniture,Chair,224.35,2,0.2,-5.19,Second Class
ORD-11339,2023-10-11,2023-10-14,CUST-8041,Michelle Travis,Consumer,South,Technology,Printer,318.2,2,0.2,61.8,Second Class
ORD-11340,2023-06-05,2023-06-06,CUST-6189,Eric Harris,Consumer,South,Office Supplies,Folder,2861.67,5,0.2,458.42,Same Day
ORD-11341,2024-09-20,2024-09-23,CUST-8966,Theodore Miller,Consumer,North,Technology,Printer,3089.16,3,0.0,595.62,Second Class
ORD-11342,2023-08-14,2023-08-17,CUST-2759,Lisa Duke,Consumer,South,Furniture,Table,1225.28,10,0.1,273.2,First Class
ORD-11343,2023-04-13,2023-04-20,CUST-2343,Christopher Marquez,Corporate,West,Furniture,Desk,4307.26,7,0.3,-200.95,Same Day
ORD-11344,2023-10-06,2023-10-08,CUST-9053,Deborah Young,Corporate,East,Technology,Mouse,4255.92,7,0.0,788.69,First Class
ORD-11345,2024-01-17,2024-01-19,CUST-2267,David Holmes,Home Office,West,Technology,Mouse,2547.65,7,0.3,131.56,Second Class
ORD-11346,2023-10-25,2023-10-27,CUST-7216,Kevin Kent,Home Office,West,Furniture,Table,1105.28,6,0.3,-34.78,Standard Class
ORD-11347,2023-01-23,2023-01-27,CUST-6655,Jennifer Jones MD,Corporate,West,Office Supplies,Folder,1235.48,2,0.3,96.7,Standard Class
ORD-11348,2023-12-23,2023-12-25,CUST-5409,Alexandra Graham,Corporate,East,Furniture,Sofa,3626.41,7,0.0,577.83,Same Day
ORD-11349,2024-01-26,2024-01-29,CUST-1786,Dana Lloyd,Consumer,North,Technology,Monitor,1111.3,10,0.1,235.01,Second Class
ORD-11350,2023-09-19,2023-09-23,CUST-3441,Jennifer Smith,Corporate,South,Technology,Printer,3482.66,1,0.2,-105.13,Same Day
ORD-11351,2023-08-26,2023-09-02,CUST-2511,Trevor Lee,Home Office,North,Furniture,Table,1160.86,5,0.1,151.06,Second Class
ORD-11352,2023-07-20,2023-07-25,CUST-2262,Krystal Mullen,Consumer,North,Furniture,Desk,2361.84,7,0.1,139.49,First Class
ORD-11353,2023-06-06,2023-06-11,CUST-4060,Wayne Clay,Consumer,North,Technology,Printer,638.2,8,0.2,83.48,First Class
ORD-11354,2023-06-21,2023-06-22,CUST-8685,Brittany Jacobs,Consumer,South,Technology,Keyboard,2575.96,1,0.0,382.4,Second Class
ORD-11355,2023-06-29,2023-07-05,CUST-2800,Zachary Chandler,Home Office,South,Office Supplies,Paper,2877.85,5,0.3,-110.95,Second Class
ORD-11356,2023-10-22,2023-10-26,CUST-9665,Eric Henson,Corporate,West,Office Supplies,Folder,3777.48,2,0.3,-249.4,Same Day
ORD-11357,2024-08-14,2024-08-20,CUST-7638,Cory Marshall,Corporate,West,Office Supplies,Stapler,4811.28,9,0.2,705.32,Second Class
ORD-11358,2024-01-12,2024-01-19,CUST-5889,Christopher Yu,Consumer,West,Office Supplies,Stapler,648.67,1,0.1,11.91,Same Day
ORD-11359,2023-01-17,2023-01-19,CUST-8135,Mary Pruitt,Home Office,South,Furniture,Bookshelf,1880.64,6,0.3,-94.64,Same Day
ORD-11360,2023-01-17,2023-01-19,CUST-8193,Teresa Mason,Corporate,West,Office Supplies,Pen,3252.38,5,0.3,-126.44,Same Day
ORD-11361,2023-02-22,2023-02-24,CUST-3384,Robert Petty PhD,Home Office,North,Furniture,Sofa,1870.4,4,0.3,-126.06,First Class
ORD-11362,2023-10-29,2023-11-01,CUST-9397,Mr. Bradley Cohen,Home Office,West,Furniture,Chair,1765.76,7,0.3,-142.09,Standard Class
ORD-11363,2023-06-19,2023-06-20,CUST-2659,Catherine Stevenson,Consumer,East,Furniture,Chair,1775.36,4,0.2,320.45,Standard Class
ORD-11364,2024-02-18,2024-02-21,CUST-8541,Dominic Morris,Corporate,East,Technology,Printer,1109.1,9,0.2,-48.76,First Class
ORD-11365,2024-05-14,2024-05-18,CUST-9420,James Wilson,Consumer,North,Furniture,Chair,4010.1,10,0.0,1086.27,Second Class
ORD-11366,2023-07-21,2023-07-22,CUST-7289,Chelsea Thornton,Corporate,West,Furniture,Bookshelf,3309.87,8,0.2,-46.38,Second Class
ORD-11367,2023-07-18,2023-07-22,CUST-3484,Sandy Wade,Corporate,East,Technology,Laptop,1528.49,3,0.1,159.87,Second Class
ORD-11368,2023-03-09,2023-03-11,CUST-8672,Judith Pacheco,Consumer,West,Technology,Laptop,833.69,1,0.2,109.89,Standard Class
ORD-11369,2023-09-22,2023-09-27,CUST-9977,Teresa Gaines,Home Office,East,Technology,Mouse,4062.22,6,0.2,660.71,First Class
ORD-11370,2023-09-09,2023-09-11,CUST-1364,Daniel White,Corporate,West,Office Supplies,Pen,3345.4,10,0.2,506.99,First Class
ORD-11371,2023-11-04,2023-11-11,CUST-5221,Michelle Arroyo,Consumer,South,Furniture,Desk,1516.83,7,0.0,436.89,Second Class
ORD-11372,2024-06-01,2024-06-04,CUST-7760,Edward Harris MD,Home Office,West,Technology,Monitor,2332.45,3,0.0,523.27,Same Day
ORD-11373,2024-11-09,2024-11-10,CUST-6143,Jennifer Sloan,Consumer,West,Office Supplies,Paper,1509.44,4,0.1,235.12,Same Day
ORD-11374,2023-05-02,2023-05-05,CUST-4861,Cathy Austin,Corporate,West,Furniture,Table,2082.83,1,0.2,384.07,Same Day
ORD-11375,2023-06-18,2023-06-21,CUST-3608,Tracy Wolf,Home Office,East,Office Supplies,Pen,2038.48,4,0.2,22.03,Same Day
ORD-11376,2024-05-19,2024-05-20,CUST-3488,Joshua Clark,Consumer,North,Technology,Laptop,428.83,1,0.1,57.93,Same Day
ORD-11377,2023-03-31,2023-04-01,CUST-3706,Samantha Smith MD,Corporate,East,Technology,Laptop,684.75,6,0.2,79.78,Standard Class
ORD-11378,2023-07-16,2023-07-23,CUST-3784,Amanda Ford,Corporate,West,Technology,Printer,430.08,1,0.0,109.82,Standard Class
ORD-11379,2023-10-19,2023-10-21,CUST-2064,Kelsey Pope,Corporate,East,Furniture,Desk,1471.31,9,0.0,379.53,Second Class
ORD-11380,2023-02-02,2023-02-06,CUST-6548,Jack Brown,Home Office,South,Office Supplies,Folder,498.68,10,0.1,85.9,Same Day
ORD-11381,2024-02-15,2024-02-19,CUST-4852,William Lopez,Corporate,East,Furniture,Bookshelf,4759.49,5,0.2,539.59,Second Class
ORD-11382,2024-08-24,2024-08-25,CUST-3419,Justin Bush,Consumer,West,Technology,Mouse,760.63,3,0.0,53.14,Second Class
ORD-11383,2024-05-08,2024-05-12,CUST-7715,Emily Anderson,Consumer,East,Technology,Laptop,1426.73,6,0.2,135.28,Second Class
ORD-11384,2023-02-20,2023-02-21,CUST-5131,Jason Haynes,Corporate,South,Furniture,Chair,1833.76,7,0.1,158.2,Same Day
ORD-11385,2023-12-01,2023-12-07,CUST-7919,Lisa Sanchez,Home Office,East,Furniture,Sofa,3922.95,6,0.3,-261.95,Second Class
ORD-11386,2023-12-09,2023-12-11,CUST-1688,Sara Schaefer,Consumer,South,Technology,Monitor,4772.36,7,0.0,819.53,Same Day
ORD-11387,2024-10-08,2024-10-11,CUST-6619,Sarah Mejia,Home Office,East,Furniture,Table,3609.51,7,0.0,876.08,First Class
ORD-11388,2023-12-07,2023-12-13,CUST-9273,Christopher Martin,Corporate,West,Technology,Laptop,2424.34,9,0.1,127.92,Second Class
ORD-11389,2024-04-12,2024-04-13,CUST-5661,Theresa White,Corporate,North,Furniture,Chair,2285.66,10,0.2,193.59,Same Day
ORD-11390,2024-09-15,2024-09-20,CUST-4783,April Peterson,Corporate,South,Office Supplies,Notebook,2383.1,7,0.3,306.29,Same Day
ORD-11391,2024-08-16,2024-08-19,CUST-7468,Elizabeth Stevenson,Corporate,North,Furniture,Bookshelf,4459.74,1,0.1,745.26,Second Class
ORD-11392,2024-03-16,2024-03-17,CUST-2246,Amanda Hamilton,Corporate,West,Technology,Monitor,4761.0,8,0.1,472.51,Standard Class
ORD-11393,2023-08-07,2023-08-12,CUST-5711,Jimmy Clark,Consumer,South,Office Supplies,Paper,3849.13,1,0.3,566.66,Same Day
ORD-11394,2023-03-23,2023-03-26,CUST-5023,Joyce Arroyo,Corporate,North,Office Supplies,Paper,902.64,4,0.0,199.73,Standard Class
ORD-11395,2024-03-12,2024-03-14,CUST-3685,David Singh,Corporate,North,Technology,Keyboard,861.73,5,0.2,46.44,First Class
